Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,_id
4/12/2016,Cash,food,snacks,pav bhaji pav 3 packets (8pcs each),45.0,Expense,INR,
9/11/2017,Saving Bank account 1,food,Milk,1 lit ,70.0,Expense,INR,
2025-01-13,Debit Card,education,Stationary,Bought groceries,2981.64,Expense,INR,
2025-01-21,Cash,transportation,Taxi,Train ticket,3959.69,Expense,INR,
5/9/2018,Cash,food,snacks,Shev Puri,40.0,Expense,INR,
2025-04-17,Credit Card,household,Kirana,Subscription renewal,2874.52,Expense,INR,
31/08/2017 10:21:37,Cash,household,Kirana,Nariyal,25.0,Expense,INR,
2025-01-18,Credit Card,education,Stationary,Festival shopping,1166.77,Expense,INR,
2025-05-19,Credit Card,self-development,Self-development,UPI transfer,156.51,Expense,INR,
2024-12-30,Debit Card,subscription,Tata Sky,Train ticket,2770.46,Expense,INR,
2025-04-19,UPI,household,Appliances,Bought groceries,3026.49,Expense,INR,
2025-01-10,Netbanking,food,Lunch,UPI transfer,454.88,Expense,INR,
2025-01-27,UPI,family,Pocket money,Bought groceries,1606.66,Expense,INR,
26/02/2018 12:41:33,Saving Bank account 1,food,beverage,chaas,17.0,Expense,INR,
22/06/2017 23:02:07,Cash,transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR,
2025-01-15,UPI,food,Lunch,Movie night,3439.53,Expense,INR,
2025-02-14,Debit Card,tourism,Trip,Lunch at cafe,2555.97,Expense,INR,
16/03/2017 20:39:13,Saving Bank account 1,subscription,Wifi Internet Service,6 months ( 30mb UL plan + 1 month free),2820.0,Expense,INR,
2025-02-02,Debit Card,food,snacks,UPI transfer,2175.02,Expense,INR,
5/9/2016,Saving Bank account 1,investment,RD,,1000.0,Expense,INR,
2025-04-01,Debit Card,investment,Mutual fund,Paid bill,746.69,Expense,INR,
2025-05-21,UPI,grooming,Saloon,Lunch at cafe,2637.9,Expense,INR,
2025-03-14,Debit Card,household,Kirana,Festival shopping,4566.15,Expense,INR,
2025-01-29,Debit Card,social life,Leisure,Bought groceries,4805.76,Expense,INR,
2025-04-02,Netbanking,subscription,Tata Sky,Bought groceries,178.28,Expense,INR,
2025-01-12,Netbanking,water (jar /tanker),water (jar /tanker),Bought groceries,1850.71,Expense,INR,
5/9/2017,Saving Bank account 1,equity mutual fund a,,,1000.0,Transfer-Out,INR,
2025-01-16,Credit Card,subscription,Tata Sky,Movie night,1673.97,Expense,INR,
2025-01-08,Debit Card,investment,Mutual fund,Online course,4552.11,Expense,INR,
2025-02-01,Cash,self-development,Self-development,Paid bill,1632.25,Expense,INR,
2025-02-12,Debit Card,education,Stationary,Festival shopping,80.64,Expense,INR,
2025-06-07,Cash,other,Donation,Medical bill,4327.37,Expense,INR,
22/01/2017 19:20:35,Saving Bank account 1,family,Pocket money,,2000.0,Expense,INR,
25/03/2017 14:50:06,Saving Bank account 1,gpay reward,,reward Gpay,6.0,Income,INR,
2025-01-04,Cash,public provident fund,Public Provident Fund,Lunch at cafe,2011.09,Expense,INR,
13/09/2018 21:01:47,Credit Card,other,,HBR 2 Months subscription,83.0,Expense,INR,
12/4/2018,Cash,household,Kirana,,112.0,Expense,INR,
2025-02-05,Debit Card,subscription,Spotify,Online course,119.0,Expense,INR,
2025-03-01,Debit Card,public provident fund,Public Provident Fund,Online course,452.64,Expense,INR,
2025-03-09,Debit Card,subscription,Amazon Prime,Medical bill,1499.0,Expense,INR,
2025-01-04,UPI,subscription,Amazon Prime,Train ticket,299.0,Expense,INR,
2025-01-07,Debit Card,culture,Movie,Movie night,1372.5,Expense,INR,
2025-06-23,Netbanking,beauty,grooming,Train ticket,3965.35,Expense,INR,
2025-04-01,Credit Card,transportation,Train,UPI transfer,4752.38,Expense,INR,
2025-02-15,Netbanking,food,Dinner,Lunch at cafe,4321.47,Expense,INR,
25/10/2017 21:51:03,Saving Bank account 1,petty cash,,From Family,3000.0,Income,INR,
2025-02-14,Cash,food,Lunch,Subscription renewal,4216.26,Expense,INR,
2025-03-23,Credit Card,food,Dinner,Paid bill,2806.23,Expense,INR,
2025-02-12,Cash,other,Donation,Lunch at cafe,2204.0,Expense,INR,
13/08/2015 09:41:07,Saving Bank account 1,other,,internet renewal (3 months pack),1450.0,Expense,INR,
2025-06-13,Debit Card,subscription,Airtel,Paid bill,1070.14,Expense,INR,
2025-01-15,Cash,subscription,Airtel,Bought groceries,843.34,Expense,INR,
4/8/2017,Saving Bank account 1,food,Milk,milk 1lit ,68.0,Expense,INR,
2025-04-30,Netbanking,subscription,Airtel,Subscription renewal,4769.13,Expense,INR,
2025-02-28,Debit Card,beauty,grooming,Festival shopping,4417.02,Expense,INR,
26/02/2016 20:25:51,Saving Bank account 1,salary,,From workplace ,49806.0,Income,INR,
2025-02-12,UPI,subscription,DishTV,Paid bill,3992.48,Expense,INR,
30/06/2017 08:43:56,Saving Bank account 1,gift,,Forrest essential perfume,4800.0,Expense,INR,
2025-05-09,Debit Card,household,Appliances,Medical bill,4902.14,Expense,INR,
2025-04-15,Cash,other,Donation,Online course,2349.1,Income,INR,
2025-05-12,Netbanking,food,Grocery,Movie night,238.98,Expense,INR,
2025-04-18,Credit Card,tourism,Trip,Online course,3708.13,Expense,INR,
2025-06-17,Debit Card,transportation,Taxi,Movie night,832.6,Expense,INR,
24/04/2016 22:10:32,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,169.0,Expense,INR,
24/12/2017 19:27:42,Cash,household,Toiletries,Toothbrush (buy 2 get 1),100.0,Expense,INR,
2025-03-19,UPI,transportation,Taxi,Online course,4577.54,Expense,INR,
2025-04-19,Debit Card,subscription,Netflix,Medical bill,649.0,Expense,INR,
2025-01-11,Debit Card,water (jar /tanker),water (jar /tanker),Train ticket,4488.72,Income,INR,
2025-02-28,Netbanking,culture,Movie,Bought groceries,1946.25,Expense,INR,
2025-05-04,Credit Card,transportation,Taxi,Online course,835.63,Income,INR,
2025-02-11,Netbanking,food,snacks,Bought groceries,4312.6,Expense,INR,
2025-01-25,Netbanking,investment,Mutual fund,UPI transfer,4911.62,Expense,INR,
18/03/2018 20:40:33,Cash,transportation,Bike,Station Parking,10.0,Expense,INR,
4/4/2015,Cash,food,Grocery,,287.0,Expense,INR,
2025-05-31,Debit Card,household,Appliances,Bought groceries,2631.51,Expense,INR,
2025-03-10,Credit Card,transportation,Train,Medical bill,1840.31,Expense,INR,
2025-04-12,Cash,subscription,Edtech Course,Medical bill,1564.06,Expense,INR,
2025-01-17,Debit Card,subscription,Airtel,Bought groceries,3443.14,Expense,INR,
2025-05-16,Debit Card,subscription,Amazon Prime,Bought groceries,299.0,Expense,INR,
29/07/2015 14:36:01,Saving Bank account 1,other,,audible subscription,199.0,Expense,INR,
24/12/2017 19:28:11,Cash,food,snacks,Gupta bhel,25.0,Expense,INR,
2025-03-23,Debit Card,tourism,Trip,Medical bill,1672.59,Expense,INR,
26/06/2018 11:45:49,Cash,food,Tea,2 cutting chai,20.0,Expense,INR,
2025-02-05,Credit Card,beauty,grooming,Movie night,4923.6,Expense,INR,
2025-05-31,Debit Card,other,Donation,Paid bill,2794.78,Expense,INR,
2025-01-07,UPI,health,Medicine,Festival shopping,3945.67,Expense,INR,
2025-05-16,Cash,water (jar /tanker),water (jar /tanker),Train ticket,1369.34,Income,INR,
2025-03-02,Debit Card,subscription,DishTV,Medical bill,1876.59,Expense,INR,
1/4/2017,Saving Bank account 1,money transfer,,,10000.0,Expense,INR,
22/06/2017 23:26:41,Saving Bank account 1,food,Milk,milk 1lit ,64.0,Expense,INR,
2024-12-25,UPI,rent,Rent,UPI transfer,1911.93,Expense,INR,
15/09/2017 11:48:48,Cash,food,fruits,Nariyal,55.0,Expense,INR,
10/3/2015,Saving Bank account 1,investment,Mutual fund, mutual fund,1000.0,Expense,INR,
2025-05-02,Netbanking,festivals,Diwali,Bought groceries,1375.56,Expense,INR,
27/08/2017 04:44:32,Cash,transportation,auto,market to resort,200.0,Expense,INR,
2025-05-11,Credit Card,gift,Gift,Medical bill,1286.39,Expense,INR,
2025-04-27,Debit Card,public provident fund,Public Provident Fund,Movie night,3575.3,Expense,INR,
10/3/2017,Saving Bank account 1,equity mutual fund f,,,1000.0,Transfer-Out,INR,
7/1/2017,Saving Bank account 1,food,snacks,woffel,175.0,Expense,INR,
2025-05-31,UPI,apparel,Clothing,Medical bill,1471.91,Expense,INR,
9/5/2015,Cash,food,Milk,milk half shakti,52.0,Expense,INR,
2025-03-19,Cash,rent,Rent,Online course,2103.07,Expense,INR,
2025-05-06,Debit Card,food,snacks,Paid bill,1914.34,Income,INR,
2025-04-21,Netbanking,apparel,Footwear,Online course,4214.72,Expense,INR,
2025-02-19,UPI,water (jar /tanker),water (jar /tanker),Movie night,1824.78,Expense,INR,
2025-01-18,UPI,investment,Mutual fund,Bought groceries,2674.52,Expense,INR,
18/04/2015 10:33:50,Saving Bank account 1,other,,hair oil,180.0,Expense,INR,
2025-01-14,Cash,subscription,Tata Sky,UPI transfer,1908.87,Expense,INR,
2025-03-01,Cash,transportation,Train,Subscription renewal,2727.77,Income,INR,
2025-01-27,Netbanking,health,Medicine,Train ticket,851.92,Expense,INR,
25/12/2015 17:24:50,Saving Bank account 1,apparel,Footwear,sliper,270.0,Expense,INR,
2025-01-20,UPI,food,Milk,Movie night,1999.65,Expense,INR,
2025-02-25,Cash,festivals,Holi,Subscription renewal,4712.96,Expense,INR,
5/12/2016,Saving Bank account 1,recurring deposit,,,1000.0,Expense,INR,
2025-04-30,Cash,education,Stationary,UPI transfer,3121.53,Expense,INR,
1/7/2017,Saving Bank account 1,public provident fund,,,10000.0,Transfer-Out,INR,
2025-02-23,Netbanking,water (jar /tanker),water (jar /tanker),Movie night,4242.08,Expense,INR,
2025-03-11,Netbanking,household,Kirana,Bought groceries,4913.59,Expense,INR,
22/08/2017,Saving Bank account 1,equity mutual fund c,,,1000.0,Transfer-Out,INR,
2025-03-25,Cash,food,Dinner,Movie night,2683.95,Expense,INR,
2025-05-27,Netbanking,subscription,Edtech Course,Festival shopping,330.11,Expense,INR,
1/12/2017,Saving Bank account 1,recurring deposit,,,1000.0,Transfer-Out,INR,
2025-04-25,UPI,subscription,Airtel,Movie night,2044.06,Expense,INR,
2024-12-30,UPI,transportation,Train,Online course,4873.42,Expense,INR,
2025-01-12,Credit Card,subscription,Airtel,Train ticket,601.88,Expense,INR,
2025-03-06,Cash,festivals,Holi,Subscription renewal,272.03,Expense,INR,
2025-02-18,UPI,apparel,Footwear,Subscription renewal,3116.18,Expense,INR,
21/11/2016 09:41:12,Cash,health,Medicine,strepsils,15.0,Expense,INR,
2025-05-07,Debit Card,subscription,Netflix,Lunch at cafe,149.0,Expense,INR,
2025-05-27,Credit Card,investment,Mutual fund,Online course,2362.74,Expense,INR,
31/08/2018 15:12:20,Cash,gift,,farewell contribution,118.0,Expense,INR,
11/1/2018,Saving Bank account 1,food,Milk,1 lit ,69.0,Expense,INR,
2025-02-15,Cash,transportation,Taxi,Online course,3673.96,Expense,INR,
2025-03-03,UPI,apparel,Footwear,Train ticket,1845.2,Expense,INR,
2025-01-07,Cash,health,Medicine,Subscription renewal,1128.35,Expense,INR,
2025-01-25,Credit Card,household,Kirana,Paid bill,4717.18,Expense,INR,
2025-03-23,UPI,subscription,Spotify,Bought groceries,25.0,Expense,INR,
2025-01-05,Credit Card,transportation,auto,Movie night,4350.97,Expense,INR,
2025-02-08,UPI,recurring deposit,Recurring Deposit,Bought groceries,4566.92,Expense,INR,
26/01/2018 10:03:28,Cash,household,Kirana,Idli pith 1kg,38.0,Expense,INR,
2025-06-23,UPI,food,Milk,Bought groceries,2229.44,Expense,INR,
2025-02-22,Netbanking,social life,Leisure,Bought groceries,1183.04,Expense,INR,
2025-03-26,UPI,subscription,Spotify,Movie night,25.0,Expense,INR,
2025-05-17,Credit Card,family,Pocket money,Subscription renewal,4326.24,Expense,INR,
3/1/2017,Cash,food,Tea,yevle amrutullya,20.0,Expense,INR,
2024-12-28,Netbanking,culture,Movie,Train ticket,3304.24,Expense,INR,
12/11/2017,Cash,food,Tea,,12.0,Expense,INR,
2025-03-27,Credit Card,household,Appliances,Bought groceries,1758.19,Expense,INR,
2025-05-26,Netbanking,festivals,Holi,Online course,3768.28,Expense,INR,
2025-04-23,Credit Card,money transfer,Money transfer,Movie night,1811.71,Expense,INR,
2025-04-06,Debit Card,health,Medicine,Lunch at cafe,2915.21,Expense,INR,
2025-03-10,Netbanking,apparel,Footwear,UPI transfer,2725.23,Expense,INR,
2025-02-07,Cash,gift,Gift,UPI transfer,847.03,Expense,INR,
2025-02-19,Netbanking,self-development,Self-development,Paid bill,4449.16,Expense,INR,
2025-06-02,Netbanking,money transfer,Money transfer,Paid bill,578.09,Expense,INR,
10/1/2015,Cash,transportation,,auto -hospital to bridge,50.0,Expense,INR,
2025-04-05,Netbanking,subscription,Amazon Prime,UPI transfer,1499.0,Expense,INR,
1/12/2015,Saving Bank account 1,gift,,to Family,1024.0,Expense,INR,
2025-03-07,Cash,water (jar /tanker),water (jar /tanker),Bought groceries,1780.43,Expense,INR,
2025-06-13,Debit Card,food,Grocery,Lunch at cafe,4426.33,Expense,INR,
31/05/2016 09:51:36,Saving Bank account 1,transportation,auto,Permanent Residence to LB road,50.0,Expense,INR,
2025-02-28,Credit Card,rent,Rent,Subscription renewal,110.52,Expense,INR,
2025-01-14,UPI,beauty,grooming,Festival shopping,972.71,Expense,INR,
2025-03-31,Cash,subscription,Edtech Course,Online course,3015.65,Expense,INR,
2025-01-05,Credit Card,food,Lunch,Movie night,3578.23,Expense,INR,
2025-02-04,Debit Card,subscription,Edtech Course,Movie night,4969.56,Expense,INR,
2025-02-14,UPI,culture,Movie,Online course,401.12,Expense,INR,
26/09/2015 08:24:14,Cash,other,,shoe polish,30.0,Expense,INR,
2025-02-04,Cash,transportation,auto,UPI transfer,377.66,Expense,INR,
2025-03-08,Credit Card,household,Appliances,Movie night,4659.22,Expense,INR,
18/01/2015 07:33:20,Cash,food,,vegetable,60.0,Expense,INR,
2025-03-07,Netbanking,household,Appliances,Subscription renewal,721.07,Expense,INR,
2025-04-26,Netbanking,money transfer,Money transfer,Paid bill,3788.15,Expense,INR,
2025-05-10,Credit Card,social life,Leisure,UPI transfer,1773.66,Expense,INR,
12/4/2016,Saving Bank account 1,investment,RD,,1000.0,Expense,INR,
17/12/2017 22:28:06,Credit Card,food,Dinner,At restaurant,505.0,Expense,INR,
14/01/2015 12:42:56,Saving Bank account 1,transportation,,travels - Mumbai to brc,760.0,Expense,INR,
2025-01-02,Netbanking,subscription,Netflix,Movie night,499.0,Expense,INR,
27/06/2018 18:46:33,Credit Card,other,,Shopping at Alfa,4720.0,Expense,INR,
2025-01-27,Credit Card,tourism,Trip,Online course,4523.61,Expense,INR,
2025-01-20,Debit Card,public provident fund,Public Provident Fund,Movie night,1997.49,Expense,INR,
30/06/2015 09:53:35,Saving Bank account 1,salary,,From workplace ,47859.0,Income,INR,
2025-03-02,Debit Card,subscription,Spotify,Bought groceries,25.0,Expense,INR,
2024-12-25,UPI,beauty,grooming,Train ticket,2632.48,Expense,INR,
4/1/2018,Equity Mutual Fund D,maturity amount,,SIP Redemption,106875.0,Income,INR,
2025-02-17,Credit Card,beauty,grooming,Medical bill,3700.13,Expense,INR,
2025-04-03,Debit Card,food,Grocery,Festival shopping,1188.32,Expense,INR,
2025-02-22,Credit Card,festivals,Diwali,Subscription renewal,520.48,Expense,INR,
2025-05-20,Cash,beauty,grooming,Movie night,465.64,Expense,INR,
2025-01-17,Cash,subscription,Amazon Prime,Subscription renewal,299.0,Income,INR,
2025-03-25,UPI,self-development,Self-development,Subscription renewal,3796.66,Expense,INR,
2025-06-16,Netbanking,subscription,Airtel,UPI transfer,2273.53,Expense,INR,
26/01/2018 12:37:47,Credit Card,apparel,Clothing,Pyjama (999)+ carry bag (10),1009.0,Expense,INR,
8/2/2017,Saving Bank account 1,gift,,Handbag to Family,1499.0,Expense,INR,
2025-02-08,Netbanking,water (jar /tanker),water (jar /tanker),UPI transfer,213.66,Expense,INR,
2025-06-03,Cash,investment,Mutual fund,Online course,3754.5,Expense,INR,
2025-02-09,Debit Card,subscription,Spotify,Movie night,7.0,Expense,INR,
3/2/2017,Saving Bank account 1,food,snacks,chicken roll,50.0,Expense,INR,
2025-01-18,Netbanking,food,Dinner,Online course,2884.28,Expense,INR,
2025-03-25,Credit Card,food,snacks,UPI transfer,1706.7,Expense,INR,
17/03/2018 13:13:18,Saving Bank account 1,food,Milk,Half lit  milk,37.0,Expense,INR,
2025-04-14,Cash,subscription,DishTV,Subscription renewal,2068.29,Expense,INR,
2025-03-20,UPI,grooming,Saloon,Movie night,4281.72,Expense,INR,
1/11/2017,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider freedom pack,296.0,Expense,INR,
5/7/2017,Saving Bank account 1,food,Dinner,Paneer mutter Rs.90+ 5 chapati Rs.25,115.0,Expense,INR,
2025-06-08,Credit Card,food,Lunch,Movie night,1658.65,Expense,INR,
5/12/2017,Saving Bank account 1,subscription,Tata Sky,Current Residence - Tata Play recharge,100.0,Expense,INR,
2024-12-26,UPI,recurring deposit,Recurring Deposit,Festival shopping,2779.81,Expense,INR,
2025-03-10,Cash,apparel,Footwear,Medical bill,3700.44,Expense,INR,
15/03/2017 06:17:55,Cash,household,Kirana,2 toast+ 2 parle g + Marie gold,111.0,Expense,INR,
2025-01-24,Credit Card,gift,Gift,Paid bill,4032.48,Expense,INR,
2025-06-21,Cash,culture,Movie,Lunch at cafe,3177.43,Expense,INR,
1/8/2016,Saving Bank account 1,investment,Public Provident Fund,,10000.0,Expense,INR,
2025-05-03,Debit Card,food,Milk,Train ticket,1569.63,Expense,INR,
2025-05-04,UPI,food,Grocery,Paid bill,4446.14,Expense,INR,
2025-01-10,Cash,grooming,Saloon,Lunch at cafe,656.03,Expense,INR,
1/6/2017,Saving Bank account 1,money transfer,Home,,10000.0,Expense,INR,
10/2/2016,Saving Bank account 1,investment,RD,,1000.0,Expense,INR,
2025-05-07,Credit Card,food,Grocery,Online course,1958.71,Expense,INR,
2025-02-22,Credit Card,subscription,Airtel,Festival shopping,3155.62,Expense,INR,
30/09/2017 20:24:02,Saving Bank account 1,household,Kirana,Supermart,155.0,Expense,INR,
2025-05-05,Netbanking,transportation,Taxi,Festival shopping,3412.12,Expense,INR,
2025-02-04,Debit Card,tourism,Trip,UPI transfer,2670.86,Expense,INR,
3/5/2017,Cash,transportation,auto,Place 0 to Current Residence,15.0,Expense,INR,
2025-03-08,Cash,family,Pocket money,Train ticket,1950.37,Expense,INR,
20/07/2017 19:31:37,Cash,food,snacks,Puri packet of 50 pcs,50.0,Expense,INR,
9/10/2016,Saving Bank account 1,food,Grocery,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,90.0,Expense,INR,
26/06/2018 19:47:42,Cash,transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR,
2025-01-26,Cash,social life,Leisure,Movie night,3785.74,Expense,INR,
2025-03-10,Cash,subscription,Tata Sky,Subscription renewal,4090.7,Expense,INR,
8/5/2018,Cash,food,Sweets,Kaju katli half kg,500.0,Expense,INR,
2025-04-15,UPI,food,Lunch,Bought groceries,1424.22,Expense,INR,
2025-05-13,UPI,food,Milk,Train ticket,3740.35,Income,INR,
2025-01-07,UPI,apparel,Clothing,Online course,1733.82,Expense,INR,
9/1/2015,Cash,food,,sprout chat,20.0,Expense,INR,
2025-03-13,Netbanking,investment,Mutual fund,Lunch at cafe,105.42,Expense,INR,
2025-05-14,Cash,rent,Rent,Lunch at cafe,210.58,Expense,INR,
19/02/2017 08:04:37,Saving Bank account 1,apparel,Clothing,undergarments pair of Jockey,498.0,Expense,INR,
2025-04-27,Netbanking,subscription,Tata Sky,Movie night,2728.15,Expense,INR,
2025-04-30,Debit Card,subscription,Airtel,Movie night,1451.56,Expense,INR,
2025-01-19,Netbanking,social life,Leisure,Train ticket,4089.5,Expense,INR,
25/06/2018 14:23:22,Credit Card,household,Kirana,Smart point,2074.0,Expense,INR,
2025-02-13,Cash,water (jar /tanker),water (jar /tanker),Subscription renewal,4985.27,Expense,INR,
2025-01-28,Cash,food,Dinner,Online course,2965.15,Expense,INR,
14/04/2018 06:31:35,Saving Bank account 1,food,Biscuits,Khari packet,45.0,Expense,INR,
2025-02-16,Cash,water (jar /tanker),water (jar /tanker),Festival shopping,4608.44,Expense,INR,
13/02/2016 11:14:46,Cash,transportation,auto,within city,40.0,Expense,INR,
2025-02-17,UPI,apparel,Footwear,Lunch at cafe,3959.08,Expense,INR,
2025-03-21,Cash,food,Dinner,Paid bill,2231.06,Expense,INR,
2024-12-27,Credit Card,food,Milk,UPI transfer,3563.26,Expense,INR,
13/05/2017 10:43:50,Cash,food,Tea,,5.0,Expense,INR,
2025-03-21,Credit Card,food,Lunch,Lunch at cafe,4834.22,Expense,INR,
31/01/2018 20:01:53,Saving Bank account 1,transportation,Bike,Parking sticker,50.0,Expense,INR,
2025-05-17,UPI,subscription,DishTV,UPI transfer,964.86,Expense,INR,
2025-03-08,UPI,food,Dinner,Festival shopping,3993.37,Expense,INR,
2025-05-11,Debit Card,subscription,Tata Sky,Festival shopping,1983.09,Income,INR,
