Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-02-09,Debit Card,Household,Appliances,Movie night,2388.27,Expense,INR
2025-06-05,UPI,Household,Appliances,Train ticket,891.94,Expense,INR
2024-12-26,UPI,Household,Appliances,Train ticket,3190.63,Expense,INR
2025-03-13,Netbanking,Investment,Mutual fund,Lunch at cafe,105.42,Expense,INR
2025-01-15,Cash,Investment,Mutual fund,Festival shopping,583.87,Expense,INR
2025-06-03,Cash,Investment,Mutual fund,Online course,3754.5,Expense,INR
2025-06-01,UPI,Investment,Mutual fund,Festival shopping,1523.82,Expense,INR
2025-05-03,Cash,Investment,Mutual fund,Bought groceries,4266.75,Expense,INR
2025-02-10,Cash,Investment,Mutual fund,Lunch at cafe,4878.0,Income,INR
2025-03-03,UPI,Investment,Mutual fund,Online course,4566.51,Expense,INR
2025-05-04,Netbanking,Investment,Mutual fund,Subscription renewal,526.58,Income,INR
2025-01-18,UPI,Investment,Mutual fund,Festival shopping,252.23,Expense,INR
2025-01-22,Cash,Investment,Mutual fund,Festival shopping,391.92,Expense,INR
2025-04-02,UPI,Investment,Mutual fund,Movie night,1905.3,Expense,INR
2025-04-02,Credit Card,Investment,Mutual fund,Subscription renewal,3374.01,Income,INR
2025-03-01,Cash,Investment,Mutual fund,Medical bill,2536.09,Expense,INR
2025-05-20,Netbanking,Investment,Mutual fund,Medical bill,492.7,Expense,INR
2025-01-27,Credit Card,Investment,Mutual fund,Movie night,1318.48,Expense,INR
2025-05-11,Cash,Investment,Mutual fund,Medical bill,1388.53,Expense,INR
2025-06-18,Debit Card,Investment,Mutual fund,Online course,1257.66,Expense,INR
2025-06-20,Credit Card,Investment,Mutual fund,Bought groceries,1346.4,Expense,INR
2025-03-17,Debit Card,Investment,Mutual fund,Online course,4013.89,Expense,INR
2025-06-20,UPI,Investment,Mutual fund,Lunch at cafe,3239.05,Expense,INR
2025-02-15,Debit Card,Money transfer,Money transfer,Lunch at cafe,2970.06,Expense,INR
2025-06-11,UPI,Money transfer,Money transfer,Bought groceries,4069.86,Expense,INR
2024-12-29,UPI,Money transfer,Money transfer,Movie night,1837.79,Expense,INR
2025-02-25,Credit Card,Money transfer,Money transfer,Bought groceries,1023.18,Expense,INR
2025-02-03,Netbanking,Money transfer,Money transfer,Paid bill,3838.86,Expense,INR
2025-03-12,Netbanking,Money transfer,Money transfer,Medical bill,1399.11,Expense,INR
2025-05-25,UPI,Money transfer,Money transfer,UPI transfer,1521.72,Expense,INR
2025-06-13,UPI,Money transfer,Money transfer,Online course,412.32,Expense,INR
2025-03-17,Credit Card,Money transfer,Money transfer,Paid bill,2999.61,Expense,INR
2025-05-17,Debit Card,Money transfer,Money transfer,Lunch at cafe,4434.54,Expense,INR
2025-06-09,Cash,Money transfer,Money transfer,Bought groceries,685.52,Expense,INR
2025-04-14,Netbanking,Money transfer,Money transfer,Subscription renewal,1466.75,Expense,INR
2025-04-18,Cash,Money transfer,Money transfer,Medical bill,3541.23,Expense,INR
2025-04-23,Credit Card,Money transfer,Money transfer,Movie night,1811.71,Expense,INR
2025-03-26,UPI,Money transfer,Money transfer,Festival shopping,2280.43,Expense,INR
2024-12-28,Cash,Money transfer,Money transfer,UPI transfer,3579.38,Expense,INR
2025-05-17,Credit Card,Money transfer,Money transfer,Bought groceries,1111.27,Expense,INR
2025-01-21,Credit Card,Money transfer,Money transfer,Subscription renewal,4268.59,Expense,INR
2025-03-12,UPI,Money transfer,Money transfer,Movie night,1648.22,Expense,INR
2025-02-23,Debit Card,Money transfer,Money transfer,Medical bill,4135.39,Expense,INR
2025-05-12,Debit Card,Other,Donation,Subscription renewal,3474.67,Expense,INR
2025-05-20,Cash,Other,Donation,Online course,836.87,Expense,INR
2025-01-22,Netbanking,Other,Donation,Festival shopping,3876.79,Expense,INR
2025-02-20,UPI,Other,Donation,Subscription renewal,3306.04,Expense,INR
2025-06-13,Netbanking,Other,Donation,UPI transfer,75.22,Expense,INR
2025-04-04,Debit Card,Other,Donation,UPI transfer,3634.48,Expense,INR
2025-04-12,Netbanking,Other,Donation,Subscription renewal,1228.94,Expense,INR
2025-04-12,UPI,Other,Donation,Subscription renewal,4309.21,Expense,INR
2025-02-12,Cash,Other,Donation,Lunch at cafe,2204.0,Expense,INR
2025-06-07,Cash,Other,Donation,Medical bill,4327.37,Expense,INR
2025-02-27,Debit Card,Other,Donation,Bought groceries,4474.67,Expense,INR
2025-05-26,UPI,Other,Donation,Subscription renewal,2894.94,Expense,INR
2025-03-26,Cash,Other,Donation,Bought groceries,3095.13,Expense,INR
2025-01-12,UPI,Other,Donation,Festival shopping,2416.51,Income,INR
2025-04-07,Cash,Other,Donation,Paid bill,3578.42,Expense,INR
2025-05-14,UPI,Other,Donation,Festival shopping,2639.65,Expense,INR
2025-06-05,Netbanking,Other,Donation,Festival shopping,4719.84,Expense,INR
2025-01-30,Netbanking,Other,Donation,Paid bill,2519.58,Expense,INR
2025-05-26,Debit Card,Other,Donation,Train ticket,804.63,Expense,INR
2025-03-19,Debit Card,Other,Donation,Medical bill,3797.15,Expense,INR
2025-01-12,Debit Card,Public Provident Fund,Public Provident Fund,Online course,2000.14,Expense,INR
2025-02-05,UPI,Public Provident Fund,Public Provident Fund,UPI transfer,3515.26,Expense,INR
2025-04-24,Cash,Public Provident Fund,Public Provident Fund,Festival shopping,1545.38,Expense,INR
2025-01-06,Netbanking,Public Provident Fund,Public Provident Fund,Online course,1273.4,Expense,INR
2025-03-05,Cash,Public Provident Fund,Public Provident Fund,Subscription renewal,1048.31,Expense,INR
2025-06-20,Netbanking,Public Provident Fund,Public Provident Fund,Medical bill,4766.83,Expense,INR
2025-06-09,Cash,Public Provident Fund,Public Provident Fund,Bought groceries,1659.15,Expense,INR
2025-05-30,Cash,Public Provident Fund,Public Provident Fund,UPI transfer,262.92,Expense,INR
2025-03-21,Debit Card,Public Provident Fund,Public Provident Fund,Festival shopping,3110.15,Income,INR
2025-05-02,Debit Card,Public Provident Fund,Public Provident Fund,Medical bill,4081.27,Expense,INR
2025-04-24,Cash,Public Provident Fund,Public Provident Fund,Festival shopping,277.88,Expense,INR
2025-04-08,Credit Card,Public Provident Fund,Public Provident Fund,Bought groceries,4153.24,Expense,INR
2025-05-28,Debit Card,Public Provident Fund,Public Provident Fund,Bought groceries,3696.68,Expense,INR
2025-02-16,Debit Card,Public Provident Fund,Public Provident Fund,Subscription renewal,4934.28,Expense,INR
2025-06-12,Credit Card,Public Provident Fund,Public Provident Fund,Festival shopping,191.91,Expense,INR
2025-05-15,Netbanking,Public Provident Fund,Public Provident Fund,Lunch at cafe,2060.8,Expense,INR
2025-06-01,UPI,Public Provident Fund,Public Provident Fund,Online course,4729.98,Expense,INR
2025-03-23,UPI,Public Provident Fund,Public Provident Fund,Movie night,2783.84,Expense,INR
2025-03-22,Netbanking,Public Provident Fund,Public Provident Fund,Movie night,4190.79,Expense,INR
2025-02-01,Debit Card,Public Provident Fund,Public Provident Fund,Subscription renewal,4925.03,Expense,INR
2025-02-07,Cash,Recurring Deposit,Recurring Deposit,Movie night,4592.98,Expense,INR
2025-06-06,Cash,Recurring Deposit,Recurring Deposit,UPI transfer,2327.15,Expense,INR
2025-01-07,UPI,Recurring Deposit,Recurring Deposit,Online course,2772.2,Expense,INR
2025-04-27,Debit Card,Recurring Deposit,Recurring Deposit,Lunch at cafe,4516.46,Expense,INR
2025-06-19,Credit Card,Recurring Deposit,Recurring Deposit,Medical bill,3556.88,Expense,INR
2025-01-14,Credit Card,Recurring Deposit,Recurring Deposit,Train ticket,1476.18,Expense,INR
2025-05-09,Credit Card,Recurring Deposit,Recurring Deposit,Festival shopping,1899.98,Expense,INR
2025-02-12,UPI,Recurring Deposit,Recurring Deposit,UPI transfer,641.06,Expense,INR
2025-03-06,Debit Card,Recurring Deposit,Recurring Deposit,Subscription renewal,1449.64,Expense,INR
2025-02-08,UPI,Recurring Deposit,Recurring Deposit,Subscription renewal,3254.81,Expense,INR
2025-06-12,Credit Card,Recurring Deposit,Recurring Deposit,Movie night,4657.45,Expense,INR
2025-04-16,Credit Card,Recurring Deposit,Recurring Deposit,UPI transfer,4964.26,Expense,INR
2025-05-18,Debit Card,Recurring Deposit,Recurring Deposit,Subscription renewal,1422.45,Expense,INR
2025-02-17,Debit Card,Recurring Deposit,Recurring Deposit,Bought groceries,2105.92,Expense,INR
2025-01-30,Debit Card,Recurring Deposit,Recurring Deposit,Bought groceries,1167.81,Expense,INR
2025-06-15,UPI,Recurring Deposit,Recurring Deposit,Subscription renewal,4757.66,Expense,INR
2025-05-13,Credit Card,Recurring Deposit,Recurring Deposit,Bought groceries,217.95,Expense,INR
2025-04-14,Debit Card,Recurring Deposit,Recurring Deposit,Lunch at cafe,710.71,Expense,INR
2025-02-24,Netbanking,Recurring Deposit,Recurring Deposit,Train ticket,2505.71,Expense,INR
2025-04-27,Debit Card,Recurring Deposit,Recurring Deposit,Bought groceries,541.14,Expense,INR
2025-05-23,Netbanking,Rent,Rent,Medical bill,4451.67,Expense,INR
2025-05-29,Netbanking,Rent,Rent,Medical bill,795.63,Expense,INR
2025-03-22,Netbanking,Rent,Rent,Movie night,2618.05,Expense,INR
2025-03-24,Debit Card,Rent,Rent,Online course,2252.76,Expense,INR
2025-01-29,UPI,Rent,Rent,UPI transfer,4687.7,Expense,INR
2025-03-23,UPI,Rent,Rent,Paid bill,900.74,Expense,INR
2025-05-21,Credit Card,Rent,Rent,Festival shopping,715.97,Income,INR
2025-02-04,Cash,Rent,Rent,Online course,1378.45,Expense,INR
2025-01-30,Credit Card,Rent,Rent,Bought groceries,2714.67,Expense,INR
2025-05-28,Credit Card,Rent,Rent,UPI transfer,1830.77,Expense,INR
2025-03-21,Credit Card,Rent,Rent,Online course,4284.28,Expense,INR
2025-01-15,Cash,Rent,Rent,Movie night,286.75,Expense,INR
2025-02-11,Cash,Rent,Rent,Festival shopping,988.36,Expense,INR
2024-12-28,Debit Card,Rent,Rent,Subscription renewal,441.1,Expense,INR
2024-12-25,Netbanking,Rent,Rent,Subscription renewal,2524.32,Expense,INR
2025-02-15,Netbanking,Rent,Rent,Bought groceries,2972.44,Expense,INR
2025-02-03,Debit Card,Rent,Rent,Festival shopping,3335.33,Expense,INR
2025-04-15,UPI,Rent,Rent,UPI transfer,2588.27,Expense,INR
2025-02-10,Cash,Rent,Rent,Subscription renewal,1988.1,Expense,INR
2025-04-18,UPI,Rent,Rent,UPI transfer,599.52,Expense,INR
2025-01-24,Debit Card,Self-development,Self-development,Subscription renewal,3531.17,Expense,INR
2025-04-02,Netbanking,Self-development,Self-development,Paid bill,2238.19,Expense,INR
2025-03-13,UPI,Self-development,Self-development,Online course,3910.29,Expense,INR
2025-05-10,Credit Card,Self-development,Self-development,Bought groceries,2062.17,Expense,INR
2025-03-24,UPI,Self-development,Self-development,Online course,4092.61,Expense,INR
2025-05-20,Netbanking,Self-development,Self-development,Movie night,4164.03,Expense,INR
2025-02-01,Cash,Self-development,Self-development,Paid bill,1632.25,Expense,INR
2025-04-03,Credit Card,Self-development,Self-development,Online course,4037.33,Expense,INR
2024-12-28,Netbanking,Self-development,Self-development,Paid bill,3735.75,Expense,INR
2025-04-21,UPI,Self-development,Self-development,Medical bill,3270.68,Expense,INR
2025-02-19,Netbanking,Self-development,Self-development,Movie night,3833.96,Expense,INR
2025-04-22,Netbanking,Self-development,Self-development,Lunch at cafe,859.59,Income,INR
2025-05-12,Credit Card,Self-development,Self-development,Movie night,1035.44,Expense,INR
2025-06-12,Cash,Self-development,Self-development,Medical bill,3490.53,Expense,INR
2025-05-11,UPI,Self-development,Self-development,Online course,2311.82,Expense,INR
2025-03-06,Debit Card,Self-development,Self-development,Bought groceries,2313.27,Expense,INR
2025-03-17,UPI,Self-development,Self-development,Online course,1205.42,Expense,INR
2025-04-07,Netbanking,Self-development,Self-development,Bought groceries,4758.8,Expense,INR
2025-03-01,Netbanking,Self-development,Self-development,Movie night,3657.63,Expense,INR
2025-05-30,Netbanking,Self-development,Self-development,Movie night,4165.37,Expense,INR
2025-06-07,Cash,Social Life,Leisure,UPI transfer,4709.83,Expense,INR
2025-02-03,UPI,Social Life,Leisure,Movie night,480.38,Expense,INR
2025-02-13,Debit Card,Social Life,Leisure,Bought groceries,2334.61,Expense,INR
2025-05-28,Netbanking,Social Life,Leisure,Bought groceries,552.94,Expense,INR
2025-05-10,UPI,Social Life,Leisure,Medical bill,3849.76,Expense,INR
2025-05-19,UPI,Social Life,Leisure,UPI transfer,2464.23,Expense,INR
2025-01-14,Netbanking,Social Life,Leisure,Movie night,1510.97,Expense,INR
2025-06-15,Debit Card,Social Life,Leisure,Lunch at cafe,522.53,Expense,INR
2025-05-01,UPI,Social Life,Leisure,Paid bill,4597.36,Expense,INR
2025-03-22,UPI,Social Life,Leisure,Movie night,1888.92,Expense,INR
2025-01-27,Cash,Social Life,Leisure,UPI transfer,3622.01,Expense,INR
2025-06-02,UPI,Social Life,Leisure,Subscription renewal,2038.98,Expense,INR
2025-04-01,UPI,Social Life,Leisure,Lunch at cafe,702.36,Expense,INR
2025-03-19,Cash,Social Life,Leisure,Train ticket,4458.46,Expense,INR
2025-05-09,Credit Card,Social Life,Leisure,Subscription renewal,4069.38,Expense,INR
2025-05-20,Debit Card,Social Life,Leisure,Lunch at cafe,2541.64,Expense,INR
2025-01-22,UPI,Social Life,Leisure,UPI transfer,1175.88,Income,INR
2025-04-27,Credit Card,Social Life,Leisure,Lunch at cafe,4936.57,Expense,INR
2025-03-17,Netbanking,Social Life,Leisure,Subscription renewal,4535.94,Expense,INR
2025-01-29,Credit Card,Social Life,Leisure,UPI transfer,2031.08,Expense,INR
2025-03-11,Cash,Tourism,Trip,UPI transfer,2790.93,Income,INR
2025-01-25,Debit Card,Tourism,Trip,Movie night,3907.59,Expense,INR
2025-04-06,Cash,Tourism,Trip,Train ticket,4248.9,Expense,INR
2025-02-23,Cash,Tourism,Trip,Paid bill,3181.98,Expense,INR
2025-01-15,Debit Card,Tourism,Trip,Movie night,809.3,Expense,INR
2025-01-05,Credit Card,Tourism,Trip,Movie night,1194.11,Expense,INR
2025-05-08,Credit Card,Tourism,Trip,Subscription renewal,1719.34,Expense,INR
2025-02-04,Debit Card,Tourism,Trip,UPI transfer,2670.86,Expense,INR
2025-04-05,Credit Card,Tourism,Trip,Train ticket,2610.93,Expense,INR
2025-01-02,UPI,Tourism,Trip,UPI transfer,4855.06,Expense,INR
2025-03-25,Netbanking,Tourism,Trip,Movie night,985.75,Expense,INR
2025-02-27,Debit Card,Tourism,Trip,Movie night,4921.64,Expense,INR
2025-01-01,UPI,Tourism,Trip,Movie night,3179.97,Expense,INR
2025-02-26,UPI,Tourism,Trip,Bought groceries,406.55,Expense,INR
2025-01-01,Debit Card,Tourism,Trip,Subscription renewal,2842.63,Expense,INR
2025-03-14,Debit Card,Tourism,Trip,Train ticket,4537.51,Expense,INR
2025-04-20,Netbanking,Tourism,Trip,Train ticket,3164.81,Expense,INR
2025-06-22,Netbanking,Tourism,Trip,Paid bill,374.58,Expense,INR
2025-02-16,Debit Card,Tourism,Trip,Medical bill,537.87,Expense,INR
2025-04-13,Cash,Tourism,Trip,Bought groceries,1794.81,Income,INR
2025-05-11,Cash,Transportation,auto,Train ticket,2710.9,Expense,INR
2025-05-13,Cash,Transportation,auto,Movie night,1748.18,Expense,INR
2025-03-07,Cash,Transportation,auto,UPI transfer,2986.14,Expense,INR
2025-03-01,UPI,Transportation,auto,UPI transfer,3634.16,Expense,INR
2025-01-08,UPI,Transportation,auto,Medical bill,2570.3,Expense,INR
2025-04-08,UPI,Transportation,auto,Subscription renewal,2073.04,Expense,INR
2025-03-22,UPI,Transportation,auto,Lunch at cafe,4800.35,Expense,INR
2024-12-26,Debit Card,Transportation,auto,Lunch at cafe,2614.28,Expense,INR
2025-02-04,Cash,Transportation,auto,UPI transfer,377.66,Expense,INR
2025-02-03,Debit Card,Transportation,auto,UPI transfer,1512.07,Income,INR
2025-05-29,Debit Card,Transportation,auto,Train ticket,3901.8,Expense,INR
2025-03-21,Credit Card,Transportation,auto,Lunch at cafe,2852.0,Expense,INR
2025-01-31,Credit Card,Transportation,auto,UPI transfer,211.91,Expense,INR
2025-04-22,UPI,Transportation,auto,Subscription renewal,1754.11,Expense,INR
2024-12-29,Cash,Transportation,auto,Movie night,3847.93,Expense,INR
2025-02-18,Netbanking,Transportation,auto,Bought groceries,1289.1,Expense,INR
2025-04-15,Netbanking,Transportation,auto,Movie night,2603.5,Expense,INR
2025-06-03,Debit Card,Transportation,auto,Lunch at cafe,3716.88,Expense,INR
2025-01-10,Netbanking,Transportation,auto,Train ticket,50.86,Expense,INR
2025-02-25,UPI,Transportation,auto,Movie night,3611.4,Expense,INR
2025-02-16,UPI,Transportation,Train,Lunch at cafe,4388.11,Expense,INR
2025-02-09,Netbanking,Transportation,Train,Movie night,3325.13,Expense,INR
2025-06-04,Credit Card,Transportation,Train,Paid bill,387.06,Expense,INR
2025-02-14,Cash,Transportation,Train,Medical bill,2139.28,Expense,INR
2024-12-29,Cash,Transportation,Train,Bought groceries,1105.2,Expense,INR
2025-03-23,Cash,Transportation,Train,Movie night,1013.83,Expense,INR
2025-01-14,Credit Card,Transportation,Train,Movie night,3355.43,Expense,INR
2025-01-11,Debit Card,Transportation,Train,Festival shopping,3673.23,Expense,INR
2025-05-14,Cash,Transportation,Train,Medical bill,1239.31,Expense,INR
2025-02-09,Debit Card,Transportation,Train,Medical bill,2357.52,Expense,INR
2025-04-02,Netbanking,Transportation,Train,Online course,958.65,Income,INR
2025-03-06,Netbanking,Transportation,Train,Train ticket,3408.13,Expense,INR
2025-06-05,Cash,Transportation,Train,Lunch at cafe,2196.87,Expense,INR
2025-03-12,Credit Card,Transportation,Train,Lunch at cafe,2682.12,Expense,INR
2025-03-07,Credit Card,Transportation,Train,Train ticket,3767.73,Expense,INR
2025-03-16,Debit Card,Transportation,Train,Online course,4812.8,Expense,INR
2025-03-10,Credit Card,Transportation,Train,Medical bill,1840.31,Expense,INR
2025-03-21,Debit Card,Transportation,Train,Paid bill,2983.82,Expense,INR
2025-01-25,Debit Card,Transportation,Train,UPI transfer,2039.46,Expense,INR
2025-04-16,Netbanking,Transportation,Train,Subscription renewal,3829.57,Income,INR
2025-01-24,Credit Card,Transportation,Taxi,Train ticket,3702.53,Expense,INR
2025-01-21,Cash,Transportation,Taxi,Train ticket,3959.69,Expense,INR
2025-02-17,Credit Card,Transportation,Taxi,Festival shopping,3635.96,Expense,INR
2025-04-15,Netbanking,Transportation,Taxi,Train ticket,4153.61,Expense,INR
2025-03-16,Credit Card,Transportation,Taxi,Online course,2382.73,Expense,INR
2025-05-23,Cash,Transportation,Taxi,Paid bill,1811.37,Expense,INR
2025-02-25,UPI,Transportation,Taxi,Medical bill,3923.48,Expense,INR
2025-05-24,Debit Card,Transportation,Taxi,Festival shopping,2064.79,Expense,INR
2025-02-05,Netbanking,Transportation,Taxi,Festival shopping,4458.4,Expense,INR
2025-06-08,UPI,Transportation,Taxi,Paid bill,4356.84,Expense,INR
2025-02-10,Credit Card,Transportation,Taxi,Medical bill,2729.29,Expense,INR
2025-04-08,Credit Card,Transportation,Taxi,Train ticket,2555.33,Expense,INR
2025-03-29,Cash,Transportation,Taxi,Festival shopping,3022.93,Expense,INR
2025-04-01,Cash,Transportation,Taxi,Train ticket,2100.72,Income,INR
2025-02-26,Credit Card,Transportation,Taxi,UPI transfer,2416.61,Expense,INR
2025-06-09,UPI,Transportation,Taxi,Subscription renewal,4107.83,Expense,INR
2025-04-26,Cash,Transportation,Taxi,Festival shopping,3759.31,Expense,INR
2025-06-13,Debit Card,Transportation,Taxi,Movie night,3625.35,Expense,INR
2025-03-21,Debit Card,Transportation,Taxi,Bought groceries,58.56,Expense,INR
2025-05-05,Netbanking,Transportation,Taxi,Festival shopping,3412.12,Expense,INR
2025-03-16,Netbanking,subscription,Netflix,Lunch at cafe,149.0,Expense,INR
2025-01-10,UPI,subscription,Netflix,Online course,499.0,Expense,INR
2025-02-10,Debit Card,subscription,Netflix,Festival shopping,499.0,Expense,INR
2025-01-17,Cash,subscription,Netflix,Paid bill,499.0,Expense,INR
2025-06-06,Netbanking,subscription,Netflix,Lunch at cafe,649.0,Expense,INR
2025-05-30,Cash,subscription,Netflix,Online course,649.0,Income,INR
2025-05-01,UPI,subscription,Netflix,UPI transfer,149.0,Expense,INR
2025-05-28,Debit Card,subscription,Netflix,Paid bill,149.0,Expense,INR
2025-06-11,UPI,subscription,Netflix,Movie night,149.0,Expense,INR
2025-01-01,Debit Card,subscription,Netflix,Subscription renewal,149.0,Expense,INR
2025-04-21,Credit Card,subscription,Netflix,Paid bill,199.0,Expense,INR
2025-05-23,Credit Card,subscription,Netflix,Paid bill,649.0,Expense,INR
2025-03-19,Netbanking,subscription,Netflix,Bought groceries,649.0,Income,INR
2025-04-14,UPI,subscription,Netflix,Movie night,149.0,Expense,INR
2024-12-29,UPI,subscription,Netflix,Medical bill,199.0,Expense,INR
2024-12-27,UPI,subscription,Netflix,Medical bill,149.0,Expense,INR
2025-03-10,Debit Card,subscription,Netflix,Movie night,649.0,Expense,INR
2025-02-17,Cash,subscription,Netflix,Movie night,649.0,Expense,INR
2025-04-16,Cash,subscription,Netflix,Paid bill,149.0,Expense,INR
2025-05-07,Debit Card,subscription,Netflix,Lunch at cafe,149.0,Expense,INR
