Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
1/5/2018,Saving Bank account 1,Health,Medicine,ITone eye drops,43.0,Expense,INR
1/5/2018,Saving Bank account 1,Health,Medicine,Refresh Tears Drop,122.0,Expense,INR
1/5/2018,Cash,Family,Pocket money,,260.0,Expense,INR
1/5/2018,Saving Bank account 1,Public Provident Fund,,,12500.0,Transfer-Out,INR
1/5/2018,Equity Mutual Fund B,Saving Bank account 1,,,2000.0,Transfer-Out,INR
1/5/2018,Saving Bank account 1,Money transfer,Home,,10000.0,Expense,INR
30/04/2018 18:25:28,Cash,Food,snacks,6 kachori,72.0,Expense,INR
30/04/2018 18:25:08,Cash,Household,Kirana,Supermart,165.0,Expense,INR
30/04/2018 09:56:14,Credit Card,subscription,Tata Sky,Current Residence - Tata Play recharge,176.0,Expense,INR
30/04/2018 09:48:34,Cash,Food,Biscuits,Toast packet,45.0,Expense,INR
30/04/2018 09:48:07,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
30/04/2018 06:32:57,Cash,Gift,,To Family,500.0,Expense,INR
29/04/2018 18:28:10,Saving Bank account 1,Food,beverage,2 sugarcane juice,40.0,Expense,INR
29/04/2018 09:36:56,Saving Bank account 1,Salary,,From workplace ,65134.0,Income,INR
28/04/2018 21:03:59,Credit Card,Food,Dinner,Home Food Delivery,413.0,Expense,INR
28/04/2018 10:04:35,Cash,Family,Pocket money,,500.0,Expense,INR
27/04/2018 18:30:51,Cash,Household,Kirana,Supermart,295.0,Expense,INR
26/04/2018 20:44:20,Cash,Food,snacks,Noodles packet,30.0,Expense,INR
26/04/2018 20:44:50,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
26/04/2018 11:30:19,Cash,Family,Pocket money,,1000.0,Expense,INR
25/04/2018 18:28:39,Cash,Food,Lunch,Catering Service,70.0,Expense,INR
24/04/2018 22:24:28,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,157.0,Expense,INR
23/04/2018 18:21:36,Saving Bank account 1,Household,Kirana,Idli pith 1kg,38.0,Expense,INR
23/04/2018 15:22:30,Cash,maid,,,500.0,Expense,INR
22/04/2018 21:03:30,Cash,Food,vegetables,,10.0,Expense,INR
22/04/2018 12:35:39,Cash,Household,Kirana,Supermart,190.0,Expense,INR
22/04/2018 12:35:28,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
21/04/2018 23:15:33,Cash,Food,Ice cream,Naturals,160.0,Expense,INR
21/04/2018 21:15:07,Cash,Food,curd,Dahi 2 packets,20.0,Expense,INR
20/04/2018 20:39:57,Saving Bank account 1,Food,Dinner,Sugaran Kitchen,70.0,Expense,INR
19/04/2018 20:13:20,Cash,Household,Kitchen,flour mill,14.0,Expense,INR
19/04/2018 09:55:08,Saving Bank account 1,Food,Eggs,6 eggs,36.0,Expense,INR
19/04/2018 09:54:53,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
17/04/2018 09:04:44,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
16/04/2018 22:40:53,Saving Bank account 1,Education,Stationary,3 Pens,21.0,Expense,INR
16/04/2018 20:58:57,Saving Bank account 1,Apparel,Laundry,clothes ironing,63.0,Expense,INR
16/04/2018 20:55:46,Saving Bank account 1,Household,Kirana,Cockroach injection,270.0,Expense,INR
16/04/2018 18:26:44,Saving Bank account 1,Household,Kirana,Supermart,265.0,Expense,INR
16/04/2018 18:26:06,Credit Card,Household,Kirana,Smart point,450.0,Expense,INR
15/04/2018 19:07:49,Cash,Food,snacks,pav Bhaji,70.0,Expense,INR
15/04/2018 19:07:30,Cash,Food,Tea,2 cutting chai,20.0,Expense,INR
15/04/2018 19:06:45,Credit Card,Household,Kitchen,"Vessels for sugar, coffee and tea",799.0,Expense,INR
15/04/2018 14:40:22,Credit Card,Family,makeup,Body mist,525.0,Expense,INR
15/04/2018 14:40:08,Cash,Transportation,Bike,Station Parking,10.0,Expense,INR
15/04/2018 14:39:37,Cash,Transportation,Train,Place 0 to Place 4 return,20.0,Expense,INR
15/04/2018 14:38:43,Cash,Food,Lunch,Catering Service,70.0,Expense,INR
14/04/2018 22:27:04,Saving Bank account 1,Household,Kirana,Supermart,107.0,Expense,INR
14/04/2018 22:24:43,Saving Bank account 1,Food,Grocery,Pizza base packet 2,40.0,Expense,INR
14/04/2018 06:31:35,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
14/04/2018 06:31:14,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
13/04/2018 20:34:03,Cash,Health,Lab Tests,Family Thyroid Test + CBC,700.0,Expense,INR
13/04/2018,Saving Bank account 1,Small Cap fund 2,,,5000.0,Transfer-Out,INR
13/04/2018,Saving Bank account 1,Small cap fund 1,,,5000.0,Transfer-Out,INR
12/4/2018,Credit Card,subscription,Netflix,,199.0,Expense,INR
12/4/2018,Cash,Household,Kirana,,112.0,Expense,INR
12/4/2018,Cash,Food,snacks,Pattice,20.0,Expense,INR
12/4/2018,Cash,Food,Lunch,Catering Service,130.0,Expense,INR
10/4/2018,Cash,Food,breakfast,Bread,18.0,Expense,INR
10/4/2018,Cash,Food,Lunch,Catering Service,70.0,Expense,INR
10/4/2018,Saving Bank account 1,Gift,,farewell contribution,250.0,Expense,INR
9/4/2018,Cash,Food,Grocery,Ginger,10.0,Expense,INR
9/4/2018,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
7/4/2018,Credit Card,Household,Kirana,Supermart,1857.0,Expense,INR
7/4/2018,Cash,Household,Kirana,Pav kg chana dal,24.0,Expense,INR
7/4/2018,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
7/4/2018,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
6/4/2018,Saving Bank account 1,Money transfer,Home,,24500.0,Expense,INR
5/4/2018,Cash,Household,Kirana,Idli pith 1kg,38.0,Expense,INR
5/4/2018,Cash,Food,Eggs,6 eggs,36.0,Expense,INR
5/4/2018,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
5/4/2018,Cash,Food,Lunch,Catering Service,130.0,Expense,INR
3/4/2018,Saving Bank account 1,Public Provident Fund,,,12500.0,Transfer-Out,INR
3/4/2018,Equity Mutual Fund B,Saving Bank account 1,,,2000.0,Transfer-Out,INR
2/4/2018,Cash,Transportation,Bike,Mall parking,20.0,Expense,INR
2/4/2018,Credit Card,Household,Hardware,Window cleaner,149.0,Expense,INR
2/4/2018,Cash,Food,Grocery,Pav kg Lahsoon,24.0,Expense,INR
2/4/2018,Cash,Food,curd,Dahi 2 packets,20.0,Expense,INR
2/4/2018,Cash,Food,Onions,onion 2 kg,36.0,Expense,INR
2/4/2018,Cash,maid,,,2000.0,Expense,INR
1/4/2018,Saving Bank account 2,Interest,,interest paid,345.0,Income,INR
1/4/2018,Saving Bank account 1,Other,,ATM charge,5.9,Expense,INR
1/4/2018,Saving Bank account 1,Other,,ATM charge,24.78,Expense,INR
1/4/2018,Saving Bank account 2,Interest,,interest paid,345.15,Income,INR
1/4/2018,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
1/4/2018,Saving Bank account 1,Money transfer,Home,,10005.9,Expense,INR
31/03/2018 21:39:12,Saving Bank account 1,Food,Ice cream,2 chocobar,45.0,Expense,INR
31/03/2018 19:45:07,Credit Card,Food,Dinner,Home Food Delivery,244.0,Expense,INR
31/03/2018 14:48:02,Saving Bank account 1,Salary,,From workplace ,64636.0,Income,INR
31/03/2018 13:20:18,Credit Card,Food,Lunch,Domino's Pizza,419.0,Expense,INR
31/03/2018 11:32:03,Saving Bank account 1,Transportation,Bike,Station Parking,10.0,Expense,INR
31/03/2018 07:36:40,Saving Bank account 1,Interest,,interest paid,589.0,Income,INR
31/03/2018 07:26:26,Cash,Transportation,Train,Place 0 to Sion returns,30.0,Expense,INR
30/03/2018 20:10:12,Cash,Food,snacks,1 Panipuri,25.0,Expense,INR
30/03/2018 11:27:41,Cash,Food,vegetables,Ginger + green chilli,20.0,Expense,INR
30/03/2018 11:27:33,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
29/03/2018 20:10:25,Credit Card,Food,Dinner,At restaurant,1234.0,Expense,INR
27/03/2018 19:58:24,Cash,Food,breakfast,Bread,35.0,Expense,INR
26/03/2018 13:05:30,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
26/03/2018 09:55:55,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,157.0,Expense,INR
25/03/2018 22:20:31,Saving Bank account 1,Dividend earned on Shares,,Marico Stocks,40.5,Income,INR
25/03/2018 21:14:42,Cash,Transportation,Bike,Station Parking,10.0,Expense,INR
25/03/2018 21:14:08,Cash,Food,snacks,Popcorn family pack,25.0,Expense,INR
25/03/2018 21:13:44,Cash,Food,Tea,2 tea,20.0,Expense,INR
25/03/2018 21:13:19,Cash,Food,snacks,2 Frankie,160.0,Expense,INR
25/03/2018 21:12:38,Credit Card,Food,snacks,French crossiant,80.0,Expense,INR
25/03/2018 21:12:00,Credit Card,Food,Tea,IKEA tea 3,240.0,Expense,INR
23/03/2018 19:48:39,Cash,Culture,Books,Finding next Job,100.0,Expense,INR
22/03/2018 22:30:49,Saving Bank account 1,Food,flour mill,1 kg Bajari,7.0,Expense,INR
22/03/2018 22:30:20,Cash,Food,vegetables,Half kg tomato,15.0,Expense,INR
22/03/2018 20:13:48,Saving Bank account 1,Household,Kirana,Supermart,153.0,Expense,INR
22/03/2018 19:31:37,Saving Bank account 1,Food,snacks,Pickle,150.0,Expense,INR
22/03/2018 19:31:16,Cash,Food,snacks,Potato chips,150.0,Expense,INR
22/03/2018 12:50:18,Cash,Food,Rajgira ladu,1 packet,20.0,Expense,INR
22/03/2018 12:47:34,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
21/03/2018 23:13:13,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
21/03/2018 18:41:45,Credit Card,Household,Kirana,Idli pith 1kg,38.0,Expense,INR
21/03/2018 17:26:41,Cash,Family,Pocket money,,50.0,Expense,INR
20/03/2018 20:13:08,Credit Card,Food,Dinner,2 Fried rice,246.0,Expense,INR
20/03/2018 16:30:07,Saving Bank account 2,Other,,,17.0,Expense,INR
20/03/2018 16:26:08,Credit Card,Food,snacks,Chicken lollypop 8 pcs,215.75,Expense,INR
20/03/2018 16:15:59,Cash,Food,breakfast,Bread,18.0,Expense,INR
20/03/2018 16:15:41,Cash,Food,Eggs,6 eggs,36.0,Expense,INR
20/03/2018 16:15:16,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
18/03/2018 20:40:33,Cash,Transportation,Bike,Station Parking,10.0,Expense,INR
18/03/2018 18:57:34,Cash,Food,snacks,Dabeli,15.0,Expense,INR
18/03/2018 18:47:54,Credit Card,Family,clothes,Trouser,799.0,Expense,INR
18/03/2018 18:41:33,Credit Card,Family,clothes,Belt + bow,498.0,Expense,INR
18/03/2018 17:16:44,Cash,Food,snacks,Papad packet,50.0,Expense,INR
18/03/2018 17:16:27,Cash,Food,snacks,1 Panipuri,30.0,Expense,INR
18/03/2018 17:16:09,Cash,Food,Tea,cutting chai,10.0,Expense,INR
18/03/2018 16:16:21,Cash,Transportation,Train,Place 0 to Place 4 return,20.0,Expense,INR
17/03/2018 22:50:45,Cash,Food,Lunch,Catering Service,30.0,Expense,INR
17/03/2018 13:13:18,Saving Bank account 1,Food,Milk,Half lit  milk,37.0,Expense,INR
15/03/2018 16:27:45,Cash,Food,Lunch,Catering Service,60.0,Expense,INR
15/03/2018 16:27:45,Saving Bank account 1,Food,Milk,Half lit  milk,36.0,Expense,INR
14/03/2018 21:39:40,Cash,Household,Kirana,Mayonnaise + cheese cubes,140.0,Expense,INR
14/03/2018 21:38:13,Cash,Food,Onions,onion 2 kg,40.0,Expense,INR
14/03/2018 06:04:18,Credit Card,Food,Dinner,Domino's Pizza,578.0,Expense,INR
14/03/2018 06:03:35,Share Market Trading,Saving Bank account 1,,Unused funds,42.88,Transfer-Out,INR
13/03/2018 12:39:40,Cash,Family,Pocket money,,480.0,Expense,INR
13/03/2018 09:27:56,Saving Bank account 1,Food,Milk,Half lit  milk,36.0,Expense,INR
13/03/2018,Saving Bank account 1,Small Cap fund 2,,,5000.0,Transfer-Out,INR
13/03/2018,Saving Bank account 1,Small cap fund 1,,,5000.0,Transfer-Out,INR
12/3/2018,Saving Bank account 1,Transportation,train,2 Place 3 to Place 2 : Sevagram express 3AC,1293.0,Expense,INR
10/3/2018,Cash,Household,Hardware,Mosquito Racket,300.0,Expense,INR
10/3/2018,Cash,Health,Health,All out refill,77.0,Expense,INR
10/3/2018,Cash,Food,Milk,1 lit ,72.0,Expense,INR
10/3/2018,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
8/3/2018,Saving Bank account 1,Apparel,Laundry,clothes ironing,91.0,Expense,INR
8/3/2018,Cash,Food,Bread,Flatbread 12 pcs,40.0,Expense,INR
8/3/2018,Cash,Petty cash,,From Family,500.0,Income,INR
8/3/2018,Saving Bank account 1,subscription,Mahanagar Gas,,540.0,Expense,INR
8/3/2018,Cash,Food,Eggs,6 eggs,36.0,Expense,INR
8/3/2018,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
8/3/2018,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
7/3/2018,Saving Bank account 1,Festivals,Holi,Holi Tip to cleaner,20.0,Expense,INR
7/3/2018,Saving Bank account 1,Food,snacks,2 Vadapav,30.0,Expense,INR
6/3/2018,Cash,Health,Medicine,Thyroid Tablets,172.0,Expense,INR
6/3/2018,Cash,Health,Medicine,5 Meftal spas,22.0,Expense,INR
6/3/2018,Saving Bank account 1,Education,Stationary,Xerox,4.0,Expense,INR
6/3/2018,Saving Bank account 1,Petty cash,,From Family,3500.0,Income,INR
6/3/2018,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
6/3/2018,Credit Card,Documents,Courier,Aadhar PUC card delivery,50.0,Expense,INR
6/3/2018,Cash,Family,Pocket money,,50.0,Expense,INR
5/3/2018,Cash,Food,Ice cream,chocobar,20.0,Expense,INR
5/3/2018,Saving Bank account 1,Food,flour mill,M D sure 3kg atta,162.0,Expense,INR
5/3/2018,Credit Card,Household,Kirana,Supermart,1357.0,Expense,INR
5/3/2018,Credit Card,Household,Kirana,Smart point,972.0,Expense,INR
5/3/2018,Saving Bank account 1,Other,,blanket sewing,10.0,Expense,INR
4/3/2018,Cash,Family,Pocket money,,450.0,Expense,INR
4/3/2018,Cash,Food,Lunch,Catering Service,130.0,Expense,INR
3/3/2018,Saving Bank account 1,Dividend earned on Shares,,ITC Stocks,78.0,Income,INR
3/3/2018,Saving Bank account 1,Food,Milk,Half lit  milk,36.0,Expense,INR
2/3/2018,Saving Bank account 1,Food,Ice cream,chocobar,15.0,Expense,INR
1/3/2018,Credit Card,Food,Dinner,Domino's Pizza,189.0,Expense,INR
1/3/2018,Cash,Food,Eggs,6 eggs,36.0,Expense,INR
1/3/2018,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
1/3/2018,Equity Mutual Fund B,Saving Bank account 1,,,2000.0,Transfer-Out,INR
1/3/2018,Saving Bank account 1,Money transfer,Home,,10000.0,Expense,INR
28/02/2018 20:32:55,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
28/02/2018 20:31:38,Saving Bank account 1,Food,Milk,Half lit Varna milk,36.0,Expense,INR
28/02/2018 20:31:10,Credit Card,Food,Onions,onion 1 kg,30.0,Expense,INR
28/02/2018 20:29:59,Credit Card,Food,Potato,potato 1kg,18.0,Expense,INR
28/02/2018 14:52:04,Saving Bank account 1,Salary,,From workplace ,64556.0,Income,INR
27/02/2018 19:44:34,Credit Card,Household,Kirana,Idli pith 1kg,38.0,Expense,INR
27/02/2018 13:21:31,Cash,Food,Lunch,5 chapati,30.0,Expense,INR
26/02/2018 22:48:53,Saving Bank account 1,Food,Milk,1 lit ,73.0,Expense,INR
26/02/2018 19:32:22,Saving Bank account 1,Household,Toiletries,Mirror repair,140.0,Expense,INR
26/02/2018 18:25:59,Credit Card,Transportation,Bike,First servicing,443.0,Expense,INR
26/02/2018 12:41:33,Saving Bank account 1,Food,beverage,chaas,17.0,Expense,INR
24/02/2018 20:02:05,Saving Bank account 1,Food,Bread,Flatbread 12 pcs,40.0,Expense,INR
23/02/2018 22:34:02,Cash,Health,Medicine,Refresh Tears Drop,128.0,Expense,INR
23/02/2018 07:02:54,Saving Bank account 1,Food,Rajgira ladu,1 packet,20.0,Expense,INR
23/02/2018 06:59:56,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
22/02/2018 23:45:17,Saving Bank account 1,subscription,Tata Sky,Permanent Residence - Tata Play recharge,157.0,Expense,INR
22/02/2018 20:39:03,Saving Bank account 1,Food,beverage,Limca,20.0,Expense,INR
22/02/2018 20:38:20,Saving Bank account 1,Food,Onions,onion 1 kg,20.0,Expense,INR
22/02/2018 19:19:32,Saving Bank account 1,Food,Lunch,Catering Service,192.0,Expense,INR
22/02/2018,Saving Bank account 1,Life Insurance,,,11043.0,Transfer-Out,INR
20/02/2018 21:42:59,Saving Bank account 1,Household,Appliances,Kitchen fan + installation+ repair,2600.0,Expense,INR
19/02/2018 22:15:12,Saving Bank account 1,Petty cash,,From Family,170.0,Income,INR
19/02/2018 22:15:12,Saving Bank account 1,Beauty,grooming,hair cut+shaving,170.0,Expense,INR
19/02/2018 09:47:24,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
19/02/2018 09:47:14,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
17/02/2018 23:12:28,Credit Card,Food,Dinner,BBQ,1783.0,Expense,INR
17/02/2018 23:10:32,Credit Card,Family,clothes,,3598.0,Expense,INR
17/02/2018 19:27:16,Cash,Transportation,Bike,Mall parking,20.0,Expense,INR
17/02/2018 19:26:45,Cash,Food,Lunch,5 chapati,30.0,Expense,INR
16/02/2018 08:44:18,Saving Bank account 1,Food,snacks,banana chips,45.0,Expense,INR
16/02/2018 08:41:51,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
16/02/2018 08:41:33,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
15/02/2018 19:48:20,Saving Bank account 1,Food,Ice cream,chocobar,35.0,Expense,INR
15/02/2018 19:47:54,Saving Bank account 1,Food,Grocery,Half kg tomato + methi 1 judi,30.0,Expense,INR
15/02/2018 19:46:43,Credit Card,Household,Kirana,Supermart,117.0,Expense,INR
14/02/2018 19:12:16,Saving Bank account 1,Food,snacks,1 chicken shawarma,60.0,Expense,INR
13/02/2018 20:24:24,Credit Card,Food,Potato,potato 1kg,25.0,Expense,INR
13/02/2018 20:23:23,Saving Bank account 1,Food,Bread,Bread,35.0,Expense,INR
13/02/2018 20:22:43,Saving Bank account 1,Food,Grocery,Amul cheese,72.0,Expense,INR
13/02/2018 06:58:06,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
13/02/2018,Saving Bank account 1,Small Cap fund 2,,,5000.0,Transfer-Out,INR
13/02/2018,Saving Bank account 1,Small cap fund 1,,,5000.0,Transfer-Out,INR
12/2/2018,Saving Bank account 1,Food,Eggs,6 eggs,36.0,Expense,INR
12/2/2018,Saving Bank account 1,Food,curd,3 packets,30.0,Expense,INR
12/2/2018,Cash,Food,flour mill,M D sure 3kg atta,162.0,Expense,INR
11/2/2018,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
11/2/2018,Cash,Food,Dinner,pav Bhaji,235.0,Expense,INR
11/2/2018,Cash,Food,snacks,Vadapav,15.0,Expense,INR
11/2/2018,Cash,Transportation,Train,Place 0 to Place 3 returns,40.0,Expense,INR
11/2/2018,Cash,Transportation,auto,Current Residence to Place 0,15.0,Expense,INR
10/2/2018,Saving Bank account 1,Share Market,,,4825.0,Transfer-Out,INR
10/2/2018,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
9/2/2018,Saving Bank account 1,Apparel,Laundry,clothes ironing,98.0,Expense,INR
8/2/2018,Saving Bank account 1,Food,snacks,Shev Puri,35.0,Expense,INR
8/2/2018,Saving Bank account 1,Food,Onions,onion 1 kg,25.0,Expense,INR
8/2/2018,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
7/2/2018,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
6/2/2018,Credit Card,Culture,Movie,2 PVR Place 6,312.0,Expense,INR
5/2/2018,Cash,Family,Pocket money,,500.0,Expense,INR
5/2/2018,Saving Bank account 1,Food,Grocery,Raw chicken half kg,220.0,Expense,INR
5/2/2018,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
5/2/2018,Saving Bank account 1,Food,Milk,1 packet,69.0,Expense,INR
4/2/2018,Credit Card,Food,Dinner,Domino's Pizza,452.0,Expense,INR
4/2/2018,Saving Bank account 1,Food,Lunch,Catering Service,50.0,Expense,INR
4/2/2018,Saving Bank account 1,Food,Milk,Half lit  milk,35.0,Expense,INR
3/2/2018,Saving Bank account 1,Food,Ice cream,chocobar,10.0,Expense,INR
3/2/2018,Credit Card,Transportation,Travels,Place 2 to Place 1 - Shree Sharma Travels,945.0,Expense,INR
3/2/2018,Cash,Gpay Reward,,,6.0,Income,INR
2/2/2018,Saving Bank account 1,Food,Lunch,Catering Service,82.0,Expense,INR
2/2/2018,Saving Bank account 1,Share Market,,,2836.0,Transfer-Out,INR
2/2/2018,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2/2/2018,Cash,Family,Pocket money,,170.0,Expense,INR
1/2/2018,Saving Bank account 1,Food,fruits,8 bananas,30.0,Expense,INR
1/2/2018,Saving Bank account 1,Food,vegetables,Half kg tomato,15.0,Expense,INR
1/2/2018,Saving Bank account 1,Share Market,,,50000.0,Transfer-Out,INR
1/2/2018,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
1/2/2018,Equity Mutual Fund B,Saving Bank account 1,,,2000.0,Transfer-Out,INR
1/2/2018,Cash,maid,,,2000.0,Expense,INR
1/2/2018,Saving Bank account 1,Money transfer,Home,,10000.0,Expense,INR
31/01/2018 22:00:22,Cash,Food,Dinner,At restaurant,320.0,Expense,INR
31/01/2018 20:01:53,Saving Bank account 1,Transportation,Bike,Parking sticker,50.0,Expense,INR
31/01/2018 08:21:09,Saving Bank account 1,Salary,,From workplace ,64636.0,Income,INR
31/01/2018 07:31:34,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
30/01/2018 21:05:31,Saving Bank account 1,Household,Kitchen,Matchbox packet 10pcs,10.0,Expense,INR
30/01/2018 21:05:19,Saving Bank account 1,Food,Grocery,Dahi 2 packets,20.0,Expense,INR
30/01/2018 15:31:24,Saving Bank account 1,Share Market,,,10000.0,Transfer-Out,INR
30/01/2018 08:47:37,Cash,Family,Pocket money,,100.0,Expense,INR
29/01/2018 07:50:07,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
29/01/2018 07:49:51,Saving Bank account 1,Food,Eggs,6 eggs,42.0,Expense,INR
29/01/2018 07:49:22,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
28/01/2018 19:26:02,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
28/01/2018 19:24:01,Credit Card,Household,Kirana,Smart point,976.9,Expense,INR
28/01/2018 19:16:31,Credit Card,Household,Kirana,Supermart,764.0,Expense,INR
27/01/2018 18:15:53,Saving Bank account 1,Transportation,Bike,Two Wheeler Bikedelux third installment,43000.0,Expense,INR
27/01/2018 09:57:14,Saving Bank account 1,Share Market,,,30000.0,Transfer-Out,INR
26/01/2018 14:11:01,Cash,Transportation,auto,Place 0 to Current Residence,15.0,Expense,INR
26/01/2018 12:38:42,Cash,Transportation,Train,Place 0 to Place 4 return,20.0,Expense,INR
26/01/2018 12:37:47,Credit Card,Apparel,Clothing,Pyjama (999)+ carry bag (10),1009.0,Expense,INR
26/01/2018 10:06:07,Saving Bank account 1,Food,Rajgira ladu,1 packet,20.0,Expense,INR
